,distance,time,radial_velocity,obs_signal,x,y,z,time_step
7973,558.0,2023-05-05 00:17:39.879996,-2.599,0.11349100000000001,413.40591087807155,362.0369862876772,96.89568313814712,0
7974,561.0,2023-05-05 00:17:39.879996,-2.5608,0.09408400000000006,415.6285233021472,363.98342169782603,97.41662767114792,0
7975,564.0,2023-05-05 00:17:39.879996,-2.7519,0.081812,417.8511357262228,365.92985710797484,97.93757220414871,0
7976,567.0,2023-05-05 00:17:39.879996,-2.7519,0.07231999999999994,420.07374815029846,367.87629251812365,98.4585167371495,0
7977,570.0,2023-05-05 00:17:39.879996,-2.7137,0.06432199999999999,422.2963605743741,369.8227279282724,98.9794612701503,0
7978,573.0,2023-05-05 00:17:39.879996,-2.599,0.053755,424.5189729984498,371.7691633384212,99.50040580315108,0
7979,576.0,2023-05-05 00:17:39.879996,-2.4461,0.043506000000000045,426.7415854225254,373.71559874857,100.02135033615187,0
7980,579.0,2023-05-05 00:17:39.879996,-2.5225,0.03209400000000007,428.96419784660105,375.6620341587188,100.54229486915266,0
7981,582.0,2023-05-05 00:17:39.879996,-2.7901,0.022979000000000083,431.1868102706767,377.60846956886763,101.06323940215346,0
7982,882.0,2023-05-05 00:17:39.879996,-0.3058,0.020244999999999957,653.448052678242,572.2520105837478,153.15769270223257,0
7983,6.0,2023-05-05 00:17:42.910008,0.6115,0.047951999999999995,4.739417545672475,3.5287941994282184,1.041889066001582,0
7984,9.0,2023-05-05 00:17:42.910008,0.4204,0.04591999999999996,7.109126318508713,5.293191299142328,1.562833599002373,0
7985,12.0,2023-05-05 00:17:42.910008,0.2675,0.04463600000000001,9.47883509134495,7.057588398856437,2.083778132003164,0
7986,15.0,2023-05-05 00:17:42.910008,0.1147,0.04270099999999999,11.848543864181188,8.821985498570546,2.6047226650039548,0
7987,18.0,2023-05-05 00:17:42.910008,0.0,0.038939999999999975,14.218252637017425,10.586382598284656,3.125667198004746,0
7988,21.0,2023-05-05 00:17:42.910008,-0.1147,0.036165,16.587961409853662,12.350779697998764,3.646611731005537,0
7989,24.0,2023-05-05 00:17:42.910008,-0.2293,0.03064699999999998,18.9576701826899,14.115176797712873,4.167556264006328,0
7990,27.0,2023-05-05 00:17:42.910008,-0.4586,0.023105000000000042,21.327378955526136,15.879573897426983,4.688500797007119,0
7991,33.0,2023-05-05 00:17:42.910008,-1.4524,0.02763300000000002,26.066796501198613,19.408368096855202,5.730389863008701,0
7992,36.0,2023-05-05 00:17:42.910008,-2.0257,0.08371100000000009,28.43650527403485,21.172765196569312,6.251334396009492,0
7993,39.0,2023-05-05 00:17:42.910008,-2.4843,0.15929700000000002,30.806214046871087,22.93716229628342,6.772278929010283,0
7994,42.0,2023-05-05 00:17:42.910008,-2.9812,0.2460819999999999,33.175922819707324,24.701559395997528,7.293223462011074,0
7995,45.0,2023-05-05 00:17:42.910008,-3.6309,0.32260200000000006,35.545631592543565,26.465956495711637,7.814167995011865,0
7996,48.0,2023-05-05 00:17:42.910008,-4.6629,0.35465199999999997,37.9153403653798,28.230353595425747,8.335112528012656,0
